# engine-macro-orbits control log
sample_rate_hz=48000 frames=869268 bpm=123 beats=32
euclid_steps=15 fills=9 rotate=5 steps_per_beat=8
burst_cluster=5 spacing_samples=300 frames_per_step=2926.83
euclid_seed=0xbad0bee burst_seed=0xf11ed5e
events=765
index,engine,when_samples,euclid_step,burst_idx,pan_seed,macro_orbit,macro_tilt,sampler_contour,sampler_crunch,resonator_damping,resonator_spark,granular_spray
645056,0.595035,0.306730,0.707449,0.838004,0.247701,0.517794,0.636091
645120,0.594721,0.306625,0.707573,0.837999,0.247630,0.517751,0.636004
645184,0.594407,0.306519,0.707698,0.837995,0.247559,0.517708,0.635917
645248,0.594093,0.306414,0.707822,0.837990,0.247488,0.517666,0.635830
645312,0.593780,0.306308,0.707946,0.837986,0.247418,0.517623,0.635742
645376,0.593466,0.306203,0.708070,0.837981,0.247347,0.517580,0.635655
645440,0.593152,0.306098,0.708194,0.837976,0.247276,0.517538,0.635568
645504,0.592838,0.305992,0.708318,0.837972,0.247206,0.517495,0.635480
645568,0.592525,0.305887,0.708442,0.837967,0.247135,0.517452,0.635393
645632,0.592211,0.305782,0.708567,0.837962,0.247064,0.517410,0.635306
645696,0.591897,0.305676,0.708691,0.837958,0.246994,0.517367,0.635218
645760,0.591584,0.305571,0.708815,0.837953,0.246923,0.517324,0.635131
645824,0.591270,0.305466,0.708939,0.837948,0.246853,0.517281,0.635043
645888,0.590957,0.305361,0.709063,0.837943,0.246783,0.517239,0.634956
645952,0.590643,0.305256,0.709187,0.837939,0.246712,0.517196,0.634869
646016,0.590330,0.305151,0.709311,0.837934,0.246642,0.517153,0.634781
646080,0.590017,0.305046,0.709435,0.837929,0.246571,0.517111,0.634694
646144,0.589703,0.304941,0.709559,0.837924,0.246501,0.517068,0.634607
646208,0.589390,0.304836,0.709683,0.837919,0.246431,0.517025,0.634519
646272,0.589077,0.304731,0.709808,0.837914,0.246361,0.516982,0.634432
646336,0.588764,0.304626,0.709932,0.837909,0.246290,0.516940,0.634344
646400,0.588450,0.304521,0.710056,0.837904,0.246220,0.516897,0.634257
646464,0.588137,0.304416,0.710180,0.837899,0.246150,0.516854,0.634170
646528,0.587824,0.304312,0.710304,0.837894,0.246080,0.516812,0.634082
646592,0.587511,0.304207,0.710428,0.837889,0.246010,0.516769,0.633995
646656,0.587198,0.304102,0.710552,0.837884,0.245940,0.516726,0.633907
646720,0.586885,0.303998,0.710676,0.837879,0.245870,0.516683,0.633820
646784,0.586572,0.303893,0.710800,0.837874,0.245800,0.516641,0.633732
646848,0.586259,0.303788,0.710924,0.837869,0.245730,0.516598,0.633645
646912,0.585946,0.303684,0.711048,0.837864,0.245660,0.516555,0.633558
646976,0.585634,0.303579,0.711172,0.837859,0.245590,0.516513,0.633470
647040,0.585321,0.303475,0.711296,0.837853,0.245520,0.516470,0.633383
647104,0.585008,0.303370,0.711420,0.837848,0.245451,0.516427,0.633295
647168,0.584695,0.303266,0.711544,0.837843,0.245381,0.516385,0.633208
647232,0.584383,0.303162,0.711668,0.837838,0.245311,0.516342,0.633120
647296,0.584070,0.303057,0.711792,0.837832,0.245241,0.516299,0.633033
647360,0.583758,0.302953,0.711916,0.837827,0.245172,0.516256,0.632945
647424,0.583445,0.302849,0.712040,0.837822,0.245102,0.516214,0.632858
647488,0.583133,0.302744,0.712164,0.837816,0.245032,0.516171,0.632770
647552,0.582820,0.302640,0.712288,0.837811,0.244963,0.516128,0.632683
647616,0.582508,0.302536,0.712412,0.837805,0.244893,0.516086,0.632595
647680,0.582196,0.302432,0.712536,0.837800,0.244824,0.516043,0.632508
647744,0.581883,0.302328,0.712660,0.837794,0.244754,0.516000,0.632420
647808,0.581571,0.302224,0.712784,0.837789,0.244685,0.515957,0.632333
647872,0.581259,0.302120,0.712908,0.837783,0.244615,0.515915,0.632245
647936,0.580947,0.302016,0.713032,0.837778,0.244546,0.515872,0.632158
648000,0.580635,0.301912,0.713155,0.837772,0.244477,0.515829,0.632070
648064,0.580322,0.301808,0.713279,0.837767,0.244407,0.515787,0.631983
648128,0.580010,0.301704,0.713403,0.837761,0.244338,0.515744,0.631895
648192,0.579698,0.301600,0.713527,0.837755,0.244269,0.515701,0.631808
648256,0.579387,0.301497,0.713651,0.837750,0.244200,0.515658,0.631720
648320,0.579075,0.301393,0.713775,0.837744,0.244130,0.515616,0.631633
648384,0.578763,0.301289,0.713899,0.837738,0.244061,0.515573,0.631545
648448,0.578451,0.301185,0.714023,0.837732,0.243992,0.515530,0.631458
648512,0.578139,0.301082,0.714147,0.837726,0.243923,0.515488,0.631370
648576,0.577828,0.300978,0.714271,0.837721,0.243854,0.515445,0.631282
648640,0.577516,0.300875,0.714394,0.837715,0.243785,0.515402,0.631195
648704,0.577204,0.300771,0.714518,0.837709,0.243716,0.515359,0.631107
648768,0.576893,0.300668,0.714642,0.837703,0.243647,0.515317,0.631020
648832,0.576581,0.300564,0.714766,0.837697,0.243578,0.515274,0.630932
648896,0.576270,0.300461,0.714890,0.837691,0.243509,0.515231,0.630844
648960,0.575958,0.300357,0.715014,0.837685,0.243441,0.515189,0.630757
649024,0.575647,0.300254,0.715137,0.837679,0.243372,0.515146,0.630669
649088,0.575336,0.300151,0.715261,0.837673,0.243303,0.515103,0.630582
649152,0.575025,0.300047,0.715385,0.837667,0.243234,0.515060,0.630494
649216,0.574713,0.299944,0.715509,0.837660,0.243166,0.515018,0.630406
649280,0.574402,0.299841,0.715633,0.837654,0.243097,0.514975,0.630319
649344,0.574091,0.299738,0.715757,0.837648,0.243028,0.514932,0.630231
649408,0.573780,0.299635,0.715880,0.837642,0.242960,0.514889,0.630144
649472,0.573469,0.299532,0.716004,0.837636,0.242891,0.514847,0.630056
649536,0.573158,0.299429,0.716128,0.837629,0.242823,0.514804,0.629968
649600,0.572847,0.299326,0.716252,0.837623,0.242754,0.514761,0.629881
649664,0.572536,0.299223,0.716375,0.837617,0.242686,0.514719,0.629793
649728,0.572226,0.299120,0.716499,0.837610,0.242617,0.514676,0.629705
649792,0.571915,0.299017,0.716623,0.837604,0.242549,0.514633,0.629618
649856,0.571604,0.298914,0.716747,0.837597,0.242481,0.514590,0.629530
649920,0.571294,0.298811,0.716871,0.837591,0.242412,0.514548,0.629442
649984,0.570983,0.298708,0.716994,0.837584,0.242344,0.514505,0.629355
650048,0.570673,0.298605,0.717118,0.837578,0.242276,0.514462,0.629267
650112,0.570362,0.298503,0.717242,0.837571,0.242208,0.514420,0.629179
650176,0.570052,0.298400,0.717365,0.837564,0.242139,0.514377,0.629092
650240,0.569741,0.298297,0.717489,0.837558,0.242071,0.514334,0.629004
650304,0.569431,0.298195,0.717613,0.837551,0.242003,0.514291,0.628916
650368,0.569121,0.298092,0.717737,0.837544,0.241935,0.514249,0.628829
650432,0.568810,0.297990,0.717860,0.837538,0.241867,0.514206,0.628741
650496,0.568500,0.297887,0.717984,0.837531,0.241799,0.514163,0.628653
650560,0.568190,0.297785,0.718108,0.837524,0.241731,0.514121,0.628566
650624,0.567880,0.297682,0.718231,0.837517,0.241663,0.514078,0.628478
650688,0.567570,0.297580,0.718355,0.837510,0.241595,0.514035,0.628390
650752,0.567260,0.297478,0.718479,0.837503,0.241528,0.513992,0.628302
650816,0.566950,0.297375,0.718602,0.837497,0.241460,0.513950,0.628215
650880,0.566641,0.297273,0.718726,0.837490,0.241392,0.513907,0.628127
650944,0.566331,0.297171,0.718850,0.837483,0.241324,0.513864,0.628039
651008,0.566021,0.297069,0.718973,0.837476,0.241257,0.513822,0.627951
651072,0.565712,0.296966,0.719097,0.837468,0.241189,0.513779,0.627864
651136,0.565402,0.296864,0.719221,0.837461,0.241121,0.513736,0.627776
651200,0.565092,0.296762,0.719344,0.837454,0.241054,0.513693,0.627688
651264,0.564783,0.296660,0.719468,0.837447,0.240986,0.513651,0.627600
651328,0.564474,0.296558,0.719591,0.837440,0.240919,0.513608,0.627513
651392,0.564164,0.296456,0.719715,0.837432,0.240851,0.513565,0.627425
651456,0.563855,0.296354,0.719839,0.837425,0.240784,0.513522,0.627337
651520,0.563546,0.296252,0.719962,0.837418,0.240716,0.513480,0.627249
651584,0.563237,0.296150,0.720086,0.837411,0.240649,0.513437,0.627162
651648,0.562927,0.296049,0.720209,0.837403,0.240582,0.513394,0.627074
651712,0.562618,0.295947,0.720333,0.837396,0.240514,0.513352,0.626986
651776,0.562309,0.295845,0.720457,0.837388,0.240447,0.513309,0.626898
651840,0.562000,0.295743,0.720580,0.837381,0.240380,0.513266,0.626810
651904,0.561692,0.295642,0.720704,0.837373,0.240313,0.513223,0.626723
651968,0.561383,0.295540,0.720827,0.837366,0.240245,0.513181,0.626635
652032,0.561074,0.295438,0.720951,0.837358,0.240178,0.513138,0.626547
652096,0.560765,0.295337,0.721074,0.837350,0.240111,0.513095,0.626459
652160,0.560457,0.295235,0.721198,0.837343,0.240044,0.513052,0.626371
652224,0.560148,0.295134,0.721321,0.837335,0.239977,0.513010,0.626283
652288,0.559840,0.295032,0.721445,0.837327,0.239910,0.512967,0.626196
652352,0.559531,0.294931,0.721568,0.837319,0.239843,0.512924,0.626108
652416,0.559223,0.294830,0.721692,0.837312,0.239776,0.512882,0.626020
652480,0.558915,0.294728,0.721815,0.837304,0.239710,0.512839,0.625932
652544,0.558606,0.294627,0.721939,0.837296,0.239643,0.512796,0.625844
652608,0.558298,0.294526,0.722062,0.837288,0.239576,0.512753,0.625756
652672,0.557990,0.294424,0.722186,0.837280,0.239509,0.512711,0.625668
652736,0.557682,0.294323,0.722309,0.837272,0.239443,0.512668,0.625581
652800,0.557374,0.294222,0.722433,0.837264,0.239376,0.512625,0.625493
652864,0.557066,0.294121,0.722556,0.837256,0.239309,0.512583,0.625405
652928,0.556758,0.294020,0.722679,0.837248,0.239243,0.512540,0.625317
652992,0.556450,0.293919,0.722803,0.837239,0.239176,0.512497,0.625229
653056,0.556142,0.293818,0.722926,0.837231,0.239110,0.512454,0.625141
653120,0.555835,0.293717,0.723050,0.837223,0.239043,0.512412,0.625053
653184,0.555527,0.293616,0.723173,0.837215,0.238977,0.512369,0.624965
653248,0.555220,0.293515,0.723297,0.837206,0.238910,0.512326,0.624878
653312,0.554912,0.293414,0.723420,0.837198,0.238844,0.512283,0.624790
653376,0.554605,0.293313,0.723543,0.837189,0.238778,0.512241,0.624702
653440,0.554297,0.293213,0.723667,0.837181,0.238711,0.512198,0.624614
653504,0.553990,0.293112,0.723790,0.837173,0.238645,0.512155,0.624526
653568,0.553683,0.293011,0.723914,0.837164,0.238579,0.512113,0.624438
653632,0.553376,0.292911,0.724037,0.837155,0.238513,0.512070,0.624350
653696,0.553069,0.292810,0.724160,0.837147,0.238446,0.512027,0.624262
653760,0.552762,0.292709,0.724284,0.837138,0.238380,0.511984,0.624174
653824,0.552455,0.292609,0.724407,0.837129,0.238314,0.511942,0.624086
653888,0.552148,0.292508,0.724530,0.837121,0.238248,0.511899,0.623998
653952,0.551841,0.292408,0.724654,0.837112,0.238182,0.511856,0.623910
654016,0.551534,0.292307,0.724777,0.837103,0.238116,0.511813,0.623822
654080,0.551227,0.292207,0.724900,0.837094,0.238050,0.511771,0.623734
654144,0.550921,0.292107,0.725023,0.837085,0.237985,0.511728,0.623646
654208,0.550614,0.292006,0.725147,0.837076,0.237919,0.511685,0.623558
654272,0.550308,0.291906,0.725270,0.837067,0.237853,0.511643,0.623470
654336,0.550001,0.291806,0.725393,0.837058,0.237787,0.511600,0.623382
654400,0.549695,0.291705,0.725517,0.837049,0.237722,0.511557,0.623294
654464,0.549389,0.291605,0.725640,0.837040,0.237656,0.511514,0.623207
654528,0.549083,0.291505,0.725763,0.837031,0.237590,0.511472,0.623119
654592,0.548777,0.291405,0.725886,0.837022,0.237525,0.511429,0.623031
654656,0.548470,0.291305,0.726010,0.837013,0.237459,0.511386,0.622943
654720,0.548164,0.291205,0.726133,0.837003,0.237394,0.511343,0.622855
654784,0.547859,0.291105,0.726256,0.836994,0.237328,0.511301,0.622767
654848,0.547553,0.291005,0.726379,0.836985,0.237263,0.511258,0.622678
654912,0.547247,0.290905,0.726503,0.836975,0.237197,0.511215,0.622590
654976,0.546941,0.290805,0.726626,0.836966,0.237132,0.511173,0.622502
655040,0.546636,0.290705,0.726749,0.836956,0.237067,0.511130,0.622414
655104,0.546330,0.290606,0.726872,0.836947,0.237001,0.511087,0.622326
655168,0.546025,0.290506,0.726995,0.836937,0.236936,0.511044,0.622238
655232,0.545719,0.290406,0.727119,0.836928,0.236871,0.511002,0.622150
655296,0.545414,0.290306,0.727242,0.836918,0.236806,0.510959,0.622062
655360,0.545109,0.290207,0.727365,0.836908,0.236741,0.510916,0.621974
655424,0.544803,0.290107,0.727488,0.836899,0.236675,0.510873,0.621886
655488,0.544498,0.290008,0.727611,0.836889,0.236610,0.510831,0.621798
655552,0.544193,0.289908,0.727734,0.836879,0.236545,0.510788,0.621710
655616,0.543888,0.289809,0.727857,0.836869,0.236480,0.510745,0.621622
655680,0.543583,0.289709,0.727981,0.836859,0.236415,0.510703,0.621534
655744,0.543279,0.289610,0.728104,0.836849,0.236351,0.510660,0.621446
655808,0.542974,0.289510,0.728227,0.836839,0.236286,0.510617,0.621358
655872,0.542669,0.289411,0.728350,0.836829,0.236221,0.510574,0.621270
655936,0.542364,0.289312,0.728473,0.836819,0.236156,0.510532,0.621182
656000,0.542060,0.289212,0.728596,0.836809,0.236091,0.510489,0.621093
656064,0.541756,0.289113,0.728719,0.836799,0.236027,0.510446,0.621005
656128,0.541451,0.289014,0.728842,0.836788,0.235962,0.510403,0.620917
656192,0.541147,0.288915,0.728965,0.836778,0.235898,0.510361,0.620829
656256,0.540843,0.288816,0.729088,0.836768,0.235833,0.510318,0.620741
656320,0.540538,0.288717,0.729211,0.836757,0.235768,0.510275,0.620653
656384,0.540234,0.288618,0.729334,0.836747,0.235704,0.510232,0.620565
656448,0.539930,0.288519,0.729457,0.836737,0.235639,0.510190,0.620477
656512,0.539627,0.288420,0.729580,0.836726,0.235575,0.510147,0.620389
656576,0.539323,0.288321,0.729703,0.836715,0.235511,0.510104,0.620300
656640,0.539019,0.288222,0.729826,0.836705,0.235446,0.510062,0.620212
656704,0.538715,0.288123,0.729949,0.836694,0.235382,0.510019,0.620124
656768,0.538412,0.288024,0.730072,0.836683,0.235318,0.509976,0.620036
656832,0.538108,0.287926,0.730195,0.836673,0.235254,0.509933,0.619948
656896,0.537805,0.287827,0.730318,0.836662,0.235189,0.509891,0.619860
656960,0.537501,0.287728,0.730441,0.836651,0.235125,0.509848,0.619772
657024,0.537198,0.287629,0.730564,0.836640,0.235061,0.509805,0.619683
657088,0.536895,0.287531,0.730687,0.836629,0.234997,0.509762,0.619595
657152,0.536592,0.287432,0.730810,0.836618,0.234933,0.509720,0.619507
657216,0.536289,0.287334,0.730933,0.836607,0.234869,0.509677,0.619419
657280,0.535986,0.287235,0.731056,0.836596,0.234805,0.509634,0.619331
657344,0.535683,0.287137,0.731179,0.836585,0.234741,0.509591,0.619243
657408,0.535380,0.287038,0.731302,0.836574,0.234678,0.509549,0.619154
657472,0.535077,0.286940,0.731425,0.836563,0.234614,0.509506,0.619066
657536,0.534775,0.286842,0.731548,0.836551,0.234550,0.509463,0.618978
657600,0.534472,0.286743,0.731670,0.836540,0.234486,0.509421,0.618890
657664,0.534170,0.286645,0.731793,0.836529,0.234423,0.509378,0.618802
657728,0.533867,0.286547,0.731916,0.836517,0.234359,0.509335,0.618713
657792,0.533565,0.286449,0.732039,0.836506,0.234295,0.509292,0.618625
657856,0.533263,0.286350,0.732162,0.836494,0.234232,0.509250,0.618537
657920,0.532961,0.286252,0.732285,0.836483,0.234168,0.509207,0.618449
657984,0.532658,0.286154,0.732408,0.836471,0.234105,0.509164,0.618360
658048,0.532356,0.286056,0.732530,0.836459,0.234041,0.509121,0.618272
658112,0.532055,0.285958,0.732653,0.836448,0.233978,0.509079,0.618184
658176,0.531753,0.285860,0.732776,0.836436,0.233915,0.509036,0.618096
658240,0.531451,0.285762,0.732899,0.836424,0.233851,0.508993,0.618008
658304,0.531149,0.285665,0.733022,0.836412,0.233788,0.508950,0.617919
658368,0.530848,0.285567,0.733144,0.836400,0.233725,0.508908,0.617831
658432,0.530546,0.285469,0.733267,0.836388,0.233662,0.508865,0.617743
658496,0.530245,0.285371,0.733390,0.836376,0.233599,0.508822,0.617654
658560,0.529944,0.285273,0.733513,0.836364,0.233535,0.508780,0.617566
658624,0.529642,0.285176,0.733635,0.836352,0.233472,0.508737,0.617478
658688,0.529341,0.285078,0.733758,0.836340,0.233409,0.508694,0.617390
658752,0.529040,0.284980,0.733881,0.836327,0.233346,0.508651,0.617301
658816,0.528739,0.284883,0.734004,0.836315,0.233283,0.508609,0.617213
658880,0.528438,0.284785,0.734126,0.836303,0.233221,0.508566,0.617125
658944,0.528138,0.284688,0.734249,0.836290,0.233158,0.508523,0.617037
659008,0.527837,0.284590,0.734372,0.836278,0.233095,0.508480,0.616948
659072,0.527536,0.284493,0.734494,0.836265,0.233032,0.508438,0.616860
659136,0.527236,0.284396,0.734617,0.836253,0.232969,0.508395,0.616772
659200,0.526935,0.284298,0.734740,0.836240,0.232907,0.508352,0.616683
659264,0.526635,0.284201,0.734862,0.836228,0.232844,0.508309,0.616595
659328,0.526335,0.284104,0.734985,0.836215,0.232782,0.508267,0.616507
659392,0.526034,0.284006,0.735108,0.836202,0.232719,0.508224,0.616418
659456,0.525734,0.283909,0.735230,0.836189,0.232656,0.508181,0.616330
659520,0.525434,0.283812,0.735353,0.836177,0.232594,0.508138,0.616242
659584,0.525134,0.283715,0.735475,0.836164,0.232532,0.508096,0.616153
659648,0.524835,0.283618,0.735598,0.836151,0.232469,0.508053,0.616065
659712,0.524535,0.283521,0.735721,0.836138,0.232407,0.508010,0.615977
659776,0.524235,0.283424,0.735843,0.836125,0.232345,0.507968,0.615888
659840,0.523936,0.283327,0.735966,0.836111,0.232282,0.507925,0.615800
659904,0.523636,0.283230,0.736088,0.836098,0.232220,0.507882,0.615712
659968,0.523337,0.283133,0.736211,0.836085,0.232158,0.507839,0.615623
660032,0.523037,0.283036,0.736333,0.836072,0.232096,0.507797,0.615535
660096,0.522738,0.282940,0.736456,0.836058,0.232034,0.507754,0.615447
660160,0.522439,0.282843,0.736579,0.836045,0.231972,0.507711,0.615358
660224,0.522140,0.282746,0.736701,0.836031,0.231910,0.507668,0.615270
660288,0.521841,0.282649,0.736824,0.836018,0.231848,0.507626,0.615181
660352,0.521542,0.282553,0.736946,0.836004,0.231786,0.507583,0.615093
660416,0.521243,0.282456,0.737069,0.835991,0.231724,0.507540,0.615005
660480,0.520945,0.282360,0.737191,0.835977,0.231662,0.507497,0.614916
660544,0.520646,0.282263,0.737314,0.835963,0.231600,0.507455,0.614828
660608,0.520348,0.282167,0.737436,0.835950,0.231538,0.507412,0.614740
660672,0.520049,0.282070,0.737558,0.835936,0.231477,0.507369,0.614651
660736,0.519751,0.281974,0.737681,0.835922,0.231415,0.507326,0.614563
660800,0.519453,0.281877,0.737803,0.835908,0.231353,0.507284,0.614474
660864,0.519155,0.281781,0.737926,0.835894,0.231292,0.507241,0.614386
660928,0.518857,0.281685,0.738048,0.835880,0.231230,0.507198,0.614297
660992,0.518559,0.281589,0.738171,0.835866,0.231169,0.507156,0.614209
661056,0.518261,0.281492,0.738293,0.835851,0.231107,0.507113,0.614121
661120,0.517963,0.281396,0.738415,0.835837,0.231046,0.507070,0.614032
661184,0.517666,0.281300,0.738538,0.835823,0.230985,0.507027,0.613944
661248,0.517368,0.281204,0.738660,0.835809,0.230923,0.506985,0.613855
661312,0.517071,0.281108,0.738783,0.835794,0.230862,0.506942,0.613767
661376,0.516773,0.281012,0.738905,0.835780,0.230801,0.506899,0.613678
661440,0.516476,0.280916,0.739027,0.835765,0.230740,0.506856,0.613590
661504,0.516179,0.280820,0.739150,0.835751,0.230678,0.506814,0.613502
661568,0.515882,0.280724,0.739272,0.835736,0.230617,0.506771,0.613413
661632,0.515585,0.280628,0.739394,0.835721,0.230556,0.506728,0.613325
661696,0.515288,0.280532,0.739517,0.835706,0.230495,0.506685,0.613236
661760,0.514991,0.280437,0.739639,0.835692,0.230434,0.506643,0.613148
661824,0.514695,0.280341,0.739761,0.835677,0.230373,0.506600,0.613059
661888,0.514398,0.280245,0.739883,0.835662,0.230313,0.506557,0.612971
661952,0.514101,0.280150,0.740006,0.835647,0.230252,0.506514,0.612882
662016,0.513805,0.280054,0.740128,0.835632,0.230191,0.506472,0.612794
662080,0.513509,0.279958,0.740250,0.835617,0.230130,0.506429,0.612705
662144,0.513213,0.279863,0.740372,0.835601,0.230069,0.506386,0.612617
662208,0.512916,0.279767,0.740495,0.835586,0.230009,0.506343,0.612528
662272,0.512620,0.279672,0.740617,0.835571,0.229948,0.506301,0.612440
662336,0.512325,0.279576,0.740739,0.835556,0.229888,0.506258,0.612351
662400,0.512029,0.279481,0.740861,0.835540,0.229827,0.506215,0.612263
662464,0.511733,0.279386,0.740983,0.835525,0.229766,0.506173,0.612174
662528,0.511437,0.279290,0.741106,0.835509,0.229706,0.506130,0.612086
662592,0.511142,0.279195,0.741228,0.835494,0.229646,0.506087,0.611997
662656,0.510847,0.279100,0.741350,0.835478,0.229585,0.506044,0.611909
662720,0.510551,0.279005,0.741472,0.835462,0.229525,0.506002,0.611820
662784,0.510256,0.278910,0.741594,0.835446,0.229465,0.505959,0.611732
662848,0.509961,0.278814,0.741716,0.835431,0.229404,0.505916,0.611643
662912,0.509666,0.278719,0.741839,0.835415,0.229344,0.505873,0.611554
662976,0.509371,0.278624,0.741961,0.835399,0.229284,0.505831,0.611466
